step,timestamp,person,appliance,state
0,00:00:00,Isabella Rodriguez,refrigerator,False
0,00:00:00,Isabella Rodriguez,toaster,False
0,00:00:00,Isabella Rodriguez,cooking area,False
0,00:00:00,Isabella Rodriguez,guitar,False
0,00:00:00,Isabella Rodriguez,microphone,False
0,00:00:00,Isabella Rodriguez,piano,False
0,00:00:00,Isabella Rodriguez,game console,False
0,00:00:00,Isabella Rodriguez,computer desk,False
0,00:00:00,Isabella Rodriguez,computer,False
0,00:00:00,Isabella Rodriguez,tv,False
0,00:00:00,Isabella Rodriguez,light,False
0,00:00:00,Jennifer Moore,bathroom sink,False
0,00:00:00,Jennifer Moore,shower,False
0,00:00:00,Jennifer Moore,refrigerator,False
0,00:00:00,Jennifer Moore,toaster,False
0,00:00:00,Jennifer Moore,cooking area,True
0,00:00:00,Jennifer Moore,guitar,False
0,00:00:00,Jennifer Moore,microphone,False
0,00:00:00,Jennifer Moore,piano,False
0,00:00:00,Jennifer Moore,game console,False
0,00:00:00,Jennifer Moore,computer desk,False
0,00:00:00,Jennifer Moore,computer,False
0,00:00:00,Jennifer Moore,tv,False
0,00:00:00,Jennifer Moore,light,False
0,00:00:00,Adam Smith,bathroom sink,False
0,00:00:00,Adam Smith,shower,True
0,00:00:00,Adam Smith,refrigerator,False
0,00:00:00,Adam Smith,toaster,False
0,00:00:00,Adam Smith,cooking area,False
0,00:00:00,Adam Smith,guitar,False
0,00:00:00,Adam Smith,microphone,False
0,00:00:00,Adam Smith,piano,False
0,00:00:00,Adam Smith,game console,False
0,00:00:00,Adam Smith,computer desk,False
0,00:00:00,Adam Smith,computer,False
0,00:00:00,Adam Smith,tv,False
0,00:00:00,Adam Smith,light,False
0,00:00:00,Ryan Park,bathroom sink,True
0,00:00:00,Ryan Park,shower,False
0,00:00:00,Ryan Park,refrigerator,False
0,00:00:00,Ryan Park,toaster,False
0,00:00:00,Ryan Park,cooking area,False
0,00:00:00,Ryan Park,guitar,False
0,00:00:00,Ryan Park,microphone,False
0,00:00:00,Ryan Park,piano,False
0,00:00:00,Ryan Park,game console,False
0,00:00:00,Ryan Park,computer desk,False
0,00:00:00,Ryan Park,computer,False
0,00:00:00,Ryan Park,tv,False
0,00:00:00,Ryan Park,light,False
0,00:00:00,Klaus Mueller,bathroom sink,False
0,00:00:00,Klaus Mueller,shower,False
0,00:00:00,Klaus Mueller,refrigerator,False
0,00:00:00,Klaus Mueller,toaster,False
0,00:00:00,Klaus Mueller,cooking area,False
0,00:00:00,Klaus Mueller,guitar,False
0,00:00:00,Klaus Mueller,microphone,False
0,00:00:00,Klaus Mueller,piano,False
0,00:00:00,Klaus Mueller,game console,False
0,00:00:00,Klaus Mueller,computer desk,False
0,00:00:00,Klaus Mueller,computer,False
0,00:00:00,Klaus Mueller,tv,False
0,00:00:00,Klaus Mueller,light,False
0,00:00:00,Rajiv Patel,bathroom sink,False
0,00:00:00,Rajiv Patel,shower,False
0,00:00:00,Rajiv Patel,refrigerator,False
0,00:00:00,Rajiv Patel,toaster,False
0,00:00:00,Rajiv Patel,cooking area,False
0,00:00:00,Rajiv Patel,guitar,False
0,00:00:00,Rajiv Patel,microphone,False
0,00:00:00,Rajiv Patel,piano,False
0,00:00:00,Rajiv Patel,game console,False
0,00:00:00,Rajiv Patel,computer desk,False
0,00:00:00,Rajiv Patel,computer,False
0,00:00:00,Rajiv Patel,tv,False
0,00:00:00,Rajiv Patel,light,False
0,00:00:00,Yuriko Yamamoto,bathroom sink,False
0,00:00:00,Yuriko Yamamoto,shower,False
0,00:00:00,Yuriko Yamamoto,refrigerator,False
0,00:00:00,Yuriko Yamamoto,toaster,False
0,00:00:00,Yuriko Yamamoto,cooking area,False
0,00:00:00,Yuriko Yamamoto,guitar,False
0,00:00:00,Yuriko Yamamoto,microphone,False
0,00:00:00,Yuriko Yamamoto,piano,False
0,00:00:00,Yuriko Yamamoto,game console,False
0,00:00:00,Yuriko Yamamoto,computer desk,False
0,00:00:00,Yuriko Yamamoto,computer,False
0,00:00:00,Yuriko Yamamoto,tv,False
0,00:00:00,Yuriko Yamamoto,light,False
0,00:00:00,Giorgio Rossi,bathroom sink,False
0,00:00:00,Giorgio Rossi,shower,False
0,00:00:00,Giorgio Rossi,refrigerator,False
0,00:00:00,Giorgio Rossi,toaster,False
0,00:00:00,Giorgio Rossi,cooking area,False
0,00:00:00,Giorgio Rossi,guitar,False
0,00:00:00,Giorgio Rossi,microphone,False
0,00:00:00,Giorgio Rossi,piano,False
0,00:00:00,Giorgio Rossi,game console,False
0,00:00:00,Giorgio Rossi,computer desk,False
0,00:00:00,Giorgio Rossi,computer,False
0,00:00:00,Giorgio Rossi,tv,False
0,00:00:00,Giorgio Rossi,light,False
0,00:00:00,Tamara Taylor,bathroom sink,False
0,00:00:00,Tamara Taylor,shower,False
0,00:00:00,Tamara Taylor,refrigerator,False
0,00:00:00,Tamara Taylor,toaster,False
0,00:00:00,Tamara Taylor,cooking area,False
0,00:00:00,Tamara Taylor,guitar,False
0,00:00:00,Tamara Taylor,microphone,False
0,00:00:00,Tamara Taylor,piano,False
0,00:00:00,Tamara Taylor,game console,False
0,00:00:00,Tamara Taylor,computer desk,False
0,00:00:00,Tamara Taylor,computer,False
0,00:00:00,Tamara Taylor,tv,False
0,00:00:00,Tamara Taylor,light,False
0,00:00:00,Francisco Lopez,bathroom sink,False
0,00:00:00,Francisco Lopez,shower,False
0,00:00:00,Francisco Lopez,refrigerator,False
0,00:00:00,Francisco Lopez,toaster,False
0,00:00:00,Francisco Lopez,cooking area,False
0,00:00:00,Francisco Lopez,guitar,False
0,00:00:00,Francisco Lopez,microphone,False
0,00:00:00,Francisco Lopez,piano,False
0,00:00:00,Francisco Lopez,game console,False
0,00:00:00,Francisco Lopez,computer desk,False
0,00:00:00,Francisco Lopez,computer,False
0,00:00:00,Francisco Lopez,tv,False
0,00:00:00,Francisco Lopez,light,False
0,00:00:00,Mei Lin,bathroom sink,False
0,00:00:00,Mei Lin,shower,False
0,00:00:00,Mei Lin,refrigerator,False
0,00:00:00,Mei Lin,toaster,False
0,00:00:00,Mei Lin,cooking area,False
0,00:00:00,Mei Lin,guitar,False
0,00:00:00,Mei Lin,microphone,False
0,00:00:00,Mei Lin,piano,False
0,00:00:00,Mei Lin,game console,False
0,00:00:00,Mei Lin,computer desk,False
0,00:00:00,Mei Lin,computer,False
0,00:00:00,Mei Lin,tv,False
0,00:00:00,Mei Lin,light,False
0,00:00:00,Arthur Burton,bathroom sink,False
0,00:00:00,Arthur Burton,shower,False
0,00:00:00,Arthur Burton,refrigerator,False
0,00:00:00,Arthur Burton,toaster,False
0,00:00:00,Arthur Burton,cooking area,False
0,00:00:00,Arthur Burton,guitar,False
0,00:00:00,Arthur Burton,microphone,False
0,00:00:00,Arthur Burton,piano,False
0,00:00:00,Arthur Burton,game console,False
0,00:00:00,Arthur Burton,computer desk,False
0,00:00:00,Arthur Burton,computer,False
0,00:00:00,Arthur Burton,tv,False
0,00:00:00,Arthur Burton,light,False
0,00:00:00,Abigail Chen,bathroom sink,False
0,00:00:00,Abigail Chen,shower,False
0,00:00:00,Abigail Chen,refrigerator,False
0,00:00:00,Abigail Chen,toaster,False
0,00:00:00,Abigail Chen,cooking area,False
0,00:00:00,Abigail Chen,guitar,False
0,00:00:00,Abigail Chen,microphone,False
0,00:00:00,Abigail Chen,piano,False
0,00:00:00,Abigail Chen,game console,False
0,00:00:00,Abigail Chen,computer desk,False
0,00:00:00,Abigail Chen,computer,False
0,00:00:00,Abigail Chen,tv,False
0,00:00:00,Abigail Chen,light,False
0,00:00:00,Eddy Lin,bathroom sink,False
0,00:00:00,Eddy Lin,shower,False
0,00:00:00,Eddy Lin,refrigerator,False
0,00:00:00,Eddy Lin,toaster,False
0,00:00:00,Eddy Lin,cooking area,False
0,00:00:00,Eddy Lin,guitar,False
0,00:00:00,Eddy Lin,microphone,False
0,00:00:00,Eddy Lin,piano,False
0,00:00:00,Eddy Lin,game console,False
0,00:00:00,Eddy Lin,computer desk,False
0,00:00:00,Eddy Lin,computer,False
0,00:00:00,Eddy Lin,tv,False
0,00:00:00,Eddy Lin,light,False
0,00:00:00,Maria Lopez,bathroom sink,False
0,00:00:00,Maria Lopez,shower,False
0,00:00:00,Maria Lopez,refrigerator,False
0,00:00:00,Maria Lopez,toaster,False
0,00:00:00,Maria Lopez,cooking area,False
0,00:00:00,Maria Lopez,guitar,False
0,00:00:00,Maria Lopez,microphone,False
0,00:00:00,Maria Lopez,piano,False
0,00:00:00,Maria Lopez,game console,False
0,00:00:00,Maria Lopez,computer desk,False
0,00:00:00,Maria Lopez,computer,False
0,00:00:00,Maria Lopez,tv,False
0,00:00:00,Maria Lopez,light,False
0,00:00:00,Jane Moreno,bathroom sink,False
0,00:00:00,Jane Moreno,shower,False
0,00:00:00,Jane Moreno,refrigerator,False
0,00:00:00,Jane Moreno,toaster,False
0,00:00:00,Jane Moreno,cooking area,False
0,00:00:00,Jane Moreno,guitar,False
0,00:00:00,Jane Moreno,microphone,False
0,00:00:00,Jane Moreno,piano,False
0,00:00:00,Jane Moreno,game console,False
0,00:00:00,Jane Moreno,computer desk,False
0,00:00:00,Jane Moreno,computer,False
0,00:00:00,Jane Moreno,tv,False
0,00:00:00,Jane Moreno,light,False
0,00:00:00,Carlos Gomez,bathroom sink,False
0,00:00:00,Carlos Gomez,shower,True
0,00:00:00,Carlos Gomez,refrigerator,False
0,00:00:00,Carlos Gomez,toaster,False
0,00:00:00,Carlos Gomez,cooking area,False
0,00:00:00,Carlos Gomez,guitar,False
0,00:00:00,Carlos Gomez,microphone,False
0,00:00:00,Carlos Gomez,piano,False
0,00:00:00,Carlos Gomez,game console,False
0,00:00:00,Carlos Gomez,computer desk,False
0,00:00:00,Carlos Gomez,computer,False
0,00:00:00,Carlos Gomez,tv,False
0,00:00:00,Carlos Gomez,light,False
0,00:00:00,Latoya Williams,bathroom sink,False
0,00:00:00,Latoya Williams,shower,False
0,00:00:00,Latoya Williams,refrigerator,False
0,00:00:00,Latoya Williams,toaster,False
0,00:00:00,Latoya Williams,cooking area,False
0,00:00:00,Latoya Williams,guitar,False
0,00:00:00,Latoya Williams,microphone,False
0,00:00:00,Latoya Williams,piano,False
0,00:00:00,Latoya Williams,game console,False
0,00:00:00,Latoya Williams,computer desk,False
0,00:00:00,Latoya Williams,computer,False
0,00:00:00,Latoya Williams,tv,False
0,00:00:00,Latoya Williams,light,False
0,00:00:00,Ayesha Khan,bathroom sink,False
0,00:00:00,Ayesha Khan,shower,False
0,00:00:00,Ayesha Khan,refrigerator,False
0,00:00:00,Ayesha Khan,toaster,False
0,00:00:00,Ayesha Khan,cooking area,False
0,00:00:00,Ayesha Khan,guitar,False
0,00:00:00,Ayesha Khan,microphone,False
0,00:00:00,Ayesha Khan,piano,False
0,00:00:00,Ayesha Khan,game console,False
0,00:00:00,Ayesha Khan,computer desk,False
0,00:00:00,Ayesha Khan,computer,False
0,00:00:00,Ayesha Khan,tv,False
0,00:00:00,Ayesha Khan,light,False
0,00:00:00,John Lin,bathroom sink,False
0,00:00:00,John Lin,shower,False
0,00:00:00,John Lin,refrigerator,False
0,00:00:00,John Lin,toaster,False
0,00:00:00,John Lin,cooking area,False
0,00:00:00,John Lin,guitar,False
0,00:00:00,John Lin,microphone,False
0,00:00:00,John Lin,piano,False
0,00:00:00,John Lin,game console,False
0,00:00:00,John Lin,computer desk,False
0,00:00:00,John Lin,computer,False
0,00:00:00,John Lin,tv,False
0,00:00:00,John Lin,light,False
0,00:00:00,Wolfgang Schulz,bathroom sink,False
0,00:00:00,Wolfgang Schulz,shower,False
0,00:00:00,Wolfgang Schulz,refrigerator,False
0,00:00:00,Wolfgang Schulz,toaster,False
0,00:00:00,Wolfgang Schulz,cooking area,False
0,00:00:00,Wolfgang Schulz,guitar,False
0,00:00:00,Wolfgang Schulz,microphone,False
0,00:00:00,Wolfgang Schulz,piano,False
0,00:00:00,Wolfgang Schulz,game console,False
0,00:00:00,Wolfgang Schulz,computer desk,False
0,00:00:00,Wolfgang Schulz,computer,False
0,00:00:00,Wolfgang Schulz,tv,False
0,00:00:00,Wolfgang Schulz,light,False
1,00:01:00,Sam Moore,bathroom sink,False
1,00:01:00,Sam Moore,shower,False
1,00:01:00,Sam Moore,refrigerator,False
1,00:01:00,Sam Moore,toaster,False
1,00:01:00,Sam Moore,cooking area,True
1,00:01:00,Sam Moore,guitar,False
1,00:01:00,Sam Moore,microphone,False
1,00:01:00,Sam Moore,piano,False
1,00:01:00,Sam Moore,game console,False
1,00:01:00,Sam Moore,computer desk,False
1,00:01:00,Sam Moore,computer,False
1,00:01:00,Sam Moore,tv,False
1,00:01:00,Sam Moore,light,False
1,00:01:00,Tom Moreno,bathroom sink,False
1,00:01:00,Tom Moreno,shower,False
1,00:01:00,Tom Moreno,refrigerator,False
1,00:01:00,Tom Moreno,toaster,False
1,00:01:00,Tom Moreno,cooking area,False
1,00:01:00,Tom Moreno,guitar,False
1,00:01:00,Tom Moreno,microphone,False
1,00:01:00,Tom Moreno,piano,False
1,00:01:00,Tom Moreno,game console,False
1,00:01:00,Tom Moreno,computer desk,False
1,00:01:00,Tom Moreno,computer,False
1,00:01:00,Tom Moreno,tv,False
1,00:01:00,Tom Moreno,light,False
1,00:01:00,Carmen Ortiz,bathroom sink,False
1,00:01:00,Carmen Ortiz,shower,False
1,00:01:00,Carmen Ortiz,refrigerator,False
1,00:01:00,Carmen Ortiz,toaster,False
1,00:01:00,Carmen Ortiz,cooking area,False
1,00:01:00,Carmen Ortiz,guitar,True
1,00:01:00,Carmen Ortiz,microphone,False
1,00:01:00,Carmen Ortiz,piano,False
1,00:01:00,Carmen Ortiz,game console,False
1,00:01:00,Carmen Ortiz,computer desk,False
1,00:01:00,Carmen Ortiz,computer,False
1,00:01:00,Carmen Ortiz,tv,False
1,00:01:00,Carmen Ortiz,light,False
1,00:01:00,Hailey Johnson,bathroom sink,False
1,00:01:00,Hailey Johnson,shower,False
1,00:01:00,Hailey Johnson,refrigerator,False
1,00:01:00,Hailey Johnson,toaster,False
1,00:01:00,Hailey Johnson,cooking area,False
1,00:01:00,Hailey Johnson,guitar,False
1,00:01:00,Hailey Johnson,microphone,False
1,00:01:00,Hailey Johnson,piano,False
1,00:01:00,Hailey Johnson,game console,False
1,00:01:00,Hailey Johnson,computer desk,False
1,00:01:00,Hailey Johnson,computer,False
1,00:01:00,Hailey Johnson,tv,False
1,00:01:00,Hailey Johnson,light,False
1,00:01:00,Isabella Rodriguez,bathroom sink,False
1,00:01:00,Isabella Rodriguez,shower,False
1,00:01:00,Isabella Rodriguez,refrigerator,False
1,00:01:00,Isabella Rodriguez,toaster,False
1,00:01:00,Isabella Rodriguez,cooking area,False
1,00:01:00,Isabella Rodriguez,guitar,False
1,00:01:00,Isabella Rodriguez,microphone,False
1,00:01:00,Isabella Rodriguez,piano,False
1,00:01:00,Isabella Rodriguez,game console,False
1,00:01:00,Isabella Rodriguez,computer desk,False
1,00:01:00,Isabella Rodriguez,computer,False
1,00:01:00,Isabella Rodriguez,tv,False
1,00:01:00,Isabella Rodriguez,light,False
1,00:01:00,Jennifer Moore,bathroom sink,False
1,00:01:00,Jennifer Moore,shower,False
1,00:01:00,Jennifer Moore,refrigerator,False
1,00:01:00,Jennifer Moore,toaster,False
1,00:01:00,Jennifer Moore,cooking area,True
1,00:01:00,Jennifer Moore,guitar,False
1,00:01:00,Jennifer Moore,microphone,False
1,00:01:00,Jennifer Moore,piano,False
1,00:01:00,Jennifer Moore,game console,False
1,00:01:00,Jennifer Moore,computer desk,False
1,00:01:00,Jennifer Moore,computer,False
1,00:01:00,Jennifer Moore,tv,False
1,00:01:00,Jennifer Moore,light,False
1,00:01:00,Adam Smith,bathroom sink,False
1,00:01:00,Adam Smith,shower,True
1,00:01:00,Adam Smith,refrigerator,False
1,00:01:00,Adam Smith,toaster,False
1,00:01:00,Adam Smith,cooking area,False
1,00:01:00,Adam Smith,guitar,False
1,00:01:00,Adam Smith,microphone,False
1,00:01:00,Adam Smith,piano,False
1,00:01:00,Adam Smith,game console,False
1,00:01:00,Adam Smith,computer desk,False
1,00:01:00,Adam Smith,computer,False
1,00:01:00,Adam Smith,tv,False
1,00:01:00,Adam Smith,light,False
1,00:01:00,Ryan Park,bathroom sink,True
1,00:01:00,Ryan Park,shower,False
1,00:01:00,Ryan Park,refrigerator,False
1,00:01:00,Ryan Park,toaster,False
1,00:01:00,Ryan Park,cooking area,False
1,00:01:00,Ryan Park,guitar,False
1,00:01:00,Ryan Park,microphone,False
1,00:01:00,Ryan Park,piano,False
1,00:01:00,Ryan Park,game console,False
1,00:01:00,Ryan Park,computer desk,False
1,00:01:00,Ryan Park,computer,False
1,00:01:00,Ryan Park,tv,False
1,00:01:00,Ryan Park,light,False
1,00:01:00,Klaus Mueller,bathroom sink,False
1,00:01:00,Klaus Mueller,shower,False
1,00:01:00,Klaus Mueller,refrigerator,False
1,00:01:00,Klaus Mueller,toaster,False
1,00:01:00,Klaus Mueller,cooking area,False
1,00:01:00,Klaus Mueller,guitar,False
1,00:01:00,Klaus Mueller,microphone,False
1,00:01:00,Klaus Mueller,piano,False
1,00:01:00,Klaus Mueller,game console,False
1,00:01:00,Klaus Mueller,computer desk,False
1,00:01:00,Klaus Mueller,computer,False
1,00:01:00,Klaus Mueller,tv,False
1,00:01:00,Klaus Mueller,light,False
1,00:01:00,Rajiv Patel,bathroom sink,False
1,00:01:00,Rajiv Patel,shower,False
1,00:01:00,Rajiv Patel,refrigerator,False
1,00:01:00,Rajiv Patel,toaster,False
1,00:01:00,Rajiv Patel,cooking area,False
1,00:01:00,Rajiv Patel,guitar,False
1,00:01:00,Rajiv Patel,microphone,False
1,00:01:00,Rajiv Patel,piano,False
1,00:01:00,Rajiv Patel,game console,False
1,00:01:00,Rajiv Patel,computer desk,False
1,00:01:00,Rajiv Patel,computer,False
1,00:01:00,Rajiv Patel,tv,False
1,00:01:00,Rajiv Patel,light,False
1,00:01:00,Giorgio Rossi,bathroom sink,False
1,00:01:00,Giorgio Rossi,shower,False
1,00:01:00,Giorgio Rossi,refrigerator,False
1,00:01:00,Giorgio Rossi,toaster,False
1,00:01:00,Giorgio Rossi,cooking area,False
1,00:01:00,Giorgio Rossi,guitar,False
1,00:01:00,Giorgio Rossi,microphone,False
1,00:01:00,Giorgio Rossi,piano,False
1,00:01:00,Giorgio Rossi,game console,False
1,00:01:00,Giorgio Rossi,computer desk,False
1,00:01:00,Giorgio Rossi,computer,False
1,00:01:00,Giorgio Rossi,tv,False
1,00:01:00,Giorgio Rossi,light,False
1,00:01:00,Francisco Lopez,bathroom sink,False
1,00:01:00,Francisco Lopez,shower,False
1,00:01:00,Francisco Lopez,refrigerator,False
1,00:01:00,Francisco Lopez,toaster,False
1,00:01:00,Francisco Lopez,cooking area,False
1,00:01:00,Francisco Lopez,guitar,False
1,00:01:00,Francisco Lopez,microphone,False
1,00:01:00,Francisco Lopez,piano,False
1,00:01:00,Francisco Lopez,game console,False
1,00:01:00,Francisco Lopez,computer desk,False
1,00:01:00,Francisco Lopez,computer,False
1,00:01:00,Francisco Lopez,tv,False
1,00:01:00,Francisco Lopez,light,False
1,00:01:00,Arthur Burton,bathroom sink,False
1,00:01:00,Arthur Burton,shower,False
1,00:01:00,Arthur Burton,refrigerator,False
1,00:01:00,Arthur Burton,toaster,False
1,00:01:00,Arthur Burton,cooking area,False
1,00:01:00,Arthur Burton,guitar,False
1,00:01:00,Arthur Burton,microphone,False
1,00:01:00,Arthur Burton,piano,False
1,00:01:00,Arthur Burton,game console,False
1,00:01:00,Arthur Burton,computer desk,False
1,00:01:00,Arthur Burton,computer,False
1,00:01:00,Arthur Burton,tv,False
1,00:01:00,Arthur Burton,light,False
1,00:01:00,Abigail Chen,bathroom sink,False
1,00:01:00,Abigail Chen,shower,False
1,00:01:00,Abigail Chen,refrigerator,False
1,00:01:00,Abigail Chen,toaster,False
1,00:01:00,Abigail Chen,cooking area,False
1,00:01:00,Abigail Chen,guitar,False
1,00:01:00,Abigail Chen,microphone,False
1,00:01:00,Abigail Chen,piano,False
1,00:01:00,Abigail Chen,game console,False
1,00:01:00,Abigail Chen,computer desk,False
1,00:01:00,Abigail Chen,computer,False
1,00:01:00,Abigail Chen,tv,False
1,00:01:00,Abigail Chen,light,False
1,00:01:00,Maria Lopez,bathroom sink,False
1,00:01:00,Maria Lopez,shower,False
1,00:01:00,Maria Lopez,refrigerator,False
1,00:01:00,Maria Lopez,toaster,False
1,00:01:00,Maria Lopez,cooking area,False
1,00:01:00,Maria Lopez,guitar,False
1,00:01:00,Maria Lopez,microphone,False
1,00:01:00,Maria Lopez,piano,False
1,00:01:00,Maria Lopez,game console,False
1,00:01:00,Maria Lopez,computer desk,False
1,00:01:00,Maria Lopez,computer,False
1,00:01:00,Maria Lopez,tv,False
1,00:01:00,Maria Lopez,light,False
1,00:01:00,Jane Moreno,bathroom sink,False
1,00:01:00,Jane Moreno,shower,False
1,00:01:00,Jane Moreno,refrigerator,False
1,00:01:00,Jane Moreno,toaster,False
1,00:01:00,Jane Moreno,cooking area,False
1,00:01:00,Jane Moreno,guitar,False
1,00:01:00,Jane Moreno,microphone,False
1,00:01:00,Jane Moreno,piano,False
1,00:01:00,Jane Moreno,game console,False
1,00:01:00,Jane Moreno,computer desk,False
1,00:01:00,Jane Moreno,computer,False
1,00:01:00,Jane Moreno,tv,False
1,00:01:00,Jane Moreno,light,False
1,00:01:00,Carlos Gomez,bathroom sink,False
1,00:01:00,Carlos Gomez,shower,True
1,00:01:00,Carlos Gomez,refrigerator,False
1,00:01:00,Carlos Gomez,toaster,False
1,00:01:00,Carlos Gomez,cooking area,False
1,00:01:00,Carlos Gomez,guitar,False
1,00:01:00,Carlos Gomez,microphone,False
1,00:01:00,Carlos Gomez,piano,False
1,00:01:00,Carlos Gomez,game console,False
1,00:01:00,Carlos Gomez,computer desk,False
1,00:01:00,Carlos Gomez,computer,False
1,00:01:00,Carlos Gomez,tv,False
1,00:01:00,Carlos Gomez,light,False
1,00:01:00,Latoya Williams,bathroom sink,False
1,00:01:00,Latoya Williams,shower,False
1,00:01:00,Latoya Williams,refrigerator,False
1,00:01:00,Latoya Williams,toaster,False
1,00:01:00,Latoya Williams,cooking area,False
1,00:01:00,Latoya Williams,guitar,False
1,00:01:00,Latoya Williams,microphone,False
1,00:01:00,Latoya Williams,piano,False
1,00:01:00,Latoya Williams,game console,False
1,00:01:00,Latoya Williams,computer desk,False
1,00:01:00,Latoya Williams,computer,False
1,00:01:00,Latoya Williams,tv,False
1,00:01:00,Latoya Williams,light,False
1,00:01:00,Ayesha Khan,bathroom sink,False
1,00:01:00,Ayesha Khan,shower,False
1,00:01:00,Ayesha Khan,refrigerator,False
1,00:01:00,Ayesha Khan,toaster,False
1,00:01:00,Ayesha Khan,cooking area,False
1,00:01:00,Ayesha Khan,guitar,False
1,00:01:00,Ayesha Khan,microphone,False
1,00:01:00,Ayesha Khan,piano,False
1,00:01:00,Ayesha Khan,game console,False
1,00:01:00,Ayesha Khan,computer desk,False
1,00:01:00,Ayesha Khan,computer,False
1,00:01:00,Ayesha Khan,tv,False
1,00:01:00,Ayesha Khan,light,False
1,00:01:00,John Lin,bathroom sink,False
1,00:01:00,John Lin,shower,False
1,00:01:00,John Lin,refrigerator,False
1,00:01:00,John Lin,toaster,False
1,00:01:00,John Lin,cooking area,False
1,00:01:00,John Lin,guitar,False
1,00:01:00,John Lin,microphone,False
1,00:01:00,John Lin,piano,False
1,00:01:00,John Lin,game console,False
1,00:01:00,John Lin,computer desk,False
1,00:01:00,John Lin,computer,False
1,00:01:00,John Lin,tv,False
1,00:01:00,John Lin,light,False
1,00:01:00,Wolfgang Schulz,bathroom sink,False
1,00:01:00,Wolfgang Schulz,shower,False
1,00:01:00,Wolfgang Schulz,refrigerator,False
1,00:01:00,Wolfgang Schulz,toaster,False
1,00:01:00,Wolfgang Schulz,cooking area,False
1,00:01:00,Wolfgang Schulz,guitar,False
1,00:01:00,Wolfgang Schulz,microphone,False
1,00:01:00,Wolfgang Schulz,piano,False
1,00:01:00,Wolfgang Schulz,game console,False
1,00:01:00,Wolfgang Schulz,computer desk,False
1,00:01:00,Wolfgang Schulz,computer,False
1,00:01:00,Wolfgang Schulz,tv,False
1,00:01:00,Wolfgang Schulz,light,False
2,00:02:00,Sam Moore,bathroom sink,False
2,00:02:00,Sam Moore,shower,False
2,00:02:00,Sam Moore,refrigerator,False
2,00:02:00,Sam Moore,toaster,False
2,00:02:00,Sam Moore,cooking area,True
2,00:02:00,Sam Moore,guitar,False
2,00:02:00,Sam Moore,microphone,False
2,00:02:00,Sam Moore,piano,False
2,00:02:00,Sam Moore,game console,False
2,00:02:00,Sam Moore,computer desk,False
2,00:02:00,Sam Moore,computer,False
2,00:02:00,Sam Moore,tv,False
2,00:02:00,Sam Moore,light,False
2,00:02:00,Tom Moreno,bathroom sink,False
2,00:02:00,Tom Moreno,shower,False
2,00:02:00,Tom Moreno,refrigerator,False
2,00:02:00,Tom Moreno,toaster,False
2,00:02:00,Tom Moreno,cooking area,False
2,00:02:00,Tom Moreno,guitar,False
2,00:02:00,Tom Moreno,microphone,False
2,00:02:00,Tom Moreno,piano,False
2,00:02:00,Tom Moreno,game console,False
